SognName,SognDigDagID,AmtName,AmtDigDagID,StartDate,EndDate
Flakkebjerg Sogn,113257,Sorø Amt,118785,1750-01-01,1950-01-01
Frøslev Sogn,113297,Tryggevælde Amt,118786,1750-01-01,1803-05-25
Frøslev Sogn,113297,Præstø Amt,118791,1803-05-25,1950-01-01
Kirke Såby Sogn,113750,Roskilde Amt,118763,1750-01-01,1808-09-02
Kirke Såby Sogn,113750,Københavns Amt,118762,1808-09-02,1950-01-01
Kirke Stillinge Sogn,113749,Sorø Amt,118785,1750-01-01,1950-01-01
Homå Sogn,113581,Randers Amt,118842,1750-01-01,1950-01-01
Lime Sogn,114174,Randers Amt,118842,1750-01-01,1950-01-01
Bælum Sogn,113145,Ålborg Amt,118819,1750-01-01,1950-01-01
Lindknud Sogn,114181,Ribe Amt,118855,1750-01-01,1950-01-01
Lindum Sogn,114182,Viborg Amt,118830,1750-01-01,1950-01-01
Linnerup Sogn,114183,Ringkøbing Amt,118853,1750-01-01,1822-01-16
Linnerup Sogn,114183,Århus Amt,118846,1822-01-16,1824-07-01
Linnerup Sogn,114183,Skanderborg Amt,118847,1824-07-01,1867-08-01
Linnerup Sogn,114183,Århus Amt,118846,1867-08-01,1950-01-01
Lumby Sogn,114191,Odensegård Amt,118800,1750-01-01,1809-05-01
Lumby Sogn,114191,Odense Amt,118809,1809-05-01,1950-01-01
Lundum Sogn,114200,Århus Amt,118846,1750-01-01,1824-07-01
Lundum Sogn,114200,Skanderborg Amt,118847,1824-07-01,1867-08-01
Lundum Sogn,114200,Århus Amt,118846,1867-08-01,1950-01-01
Lyby Sogn,114202,Viborg Amt,118830,1750-01-01,1950-01-01
Lyngby Sogn,114211,Randers Amt,118842,1750-01-01,1950-01-01
Lynge Sogn,114214,Sorø Amt,118785,1750-01-01,1950-01-01
Lyngs Sogn,114215,Thisted Amt,118826,1750-01-01,1950-01-01
Magleby Sogn,114235,Sorø Amt,118785,1750-01-01,1950-01-01
Løsning Sogn,114229,Vejle Amt,118849,1750-01-01,1950-01-01
Magleby Sogn,114237,Svendborg Amt,118813,1750-01-01,1950-01-01
Lihme Sogn,114166,Viborg Amt,118830,1750-01-01,1950-01-01
Lejrskov Sogn,114155,Ribe Amt,118855,1750-01-01,1950-01-01
Lellinge Sogn,114156,Tryggevælde Amt,118786,1750-01-01,1803-05-25
Lellinge Sogn,114156,Præstø Amt,118791,1803-05-25,1950-01-01
Lem Sogn,114157,Viborg Amt,118830,1750-01-01,1950-01-01
Lemming Sogn,114159,Århus Amt,118846,1750-01-01,1821-06-13
Lemming Sogn,114159,Viborg Amt,118830,1821-06-13,1950-01-01
Lille Lyngby Sogn,114170,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Lille Lyngby Sogn,114170,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Linde Sogn,114175,Randers Amt,118842,1750-01-01,1950-01-01
Lindeballe Sogn,114176,Vejle Amt,118849,1750-01-01,1950-01-01
Longelse Sogn,114189,Svendborg Amt,118813,1750-01-01,1950-01-01
Lunde Sogn,114194,Odensegård Amt,118800,1750-01-01,1809-05-01
Lunde Sogn,114194,Odense Amt,118809,1809-05-01,1950-01-01
Lunde Sogn,114196,Ribe Amt,118855,1750-01-01,1950-01-01
Lunde Sogn,114195,Svendborg Amt,118813,1750-01-01,1950-01-01
Lyngby Sogn,114212,Århus Amt,118846,1750-01-01,1950-01-01
Lyø Sogn,114219,Svendborg Amt,118813,1750-01-01,1950-01-01
Læborg Sogn,114220,Ribe Amt,118855,1750-01-01,1950-01-01
Lødderup Sogn,114222,Thisted Amt,118826,1750-01-01,1950-01-01
Majbølle Sogn,114240,Ålholm Amt,137442,1750-01-01,1803-05-25
Majbølle Sogn,114240,Maribo Amt,118799,1803-05-25,1950-01-01
Lønborg Sogn,114227,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Mariager Sogn,114248,Randers Amt,118842,1750-01-01,1950-01-01
Magleby Sogn,114236,Møns Amt,118790,1750-01-01,1803-05-25
Magleby Sogn,114236,Præstø Amt,118791,1803-05-25,1950-01-01
Maria Sogn,114247,Staden København,370922,1750-01-01,1950-01-01
Malling Sogn,114242,Århus Amt,118846,1750-01-01,1950-01-01
Malt Sogn,114243,Ribe Amt,118855,1750-01-01,1950-01-01
Mammen Sogn,114244,Viborg Amt,118830,1750-01-01,1950-01-01
Munkebo Sogn,114273,Odensegård Amt,118800,1750-01-01,1809-05-01
Munkebo Sogn,114273,Odense Amt,118809,1809-05-01,1950-01-01
Mejrup Sogn,114257,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Melby Sogn,114258,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Melby Sogn,114258,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Sankt Lukas Sogn,114527,Københavns Amt,118762,1750-01-01,1950-01-01
Nathanaels Sogn,114290,Københavns Amt,118762,1750-01-01,1902-01-01
Nathanaels Sogn,114290,Staden København,370922,1902-01-01,1950-01-01
Mæsinge Sogn,114263,Odensegård Amt,118800,1750-01-01,1809-05-01
Mæsinge Sogn,114263,Odense Amt,118809,1809-05-01,1950-01-01
Middelfart Sogn,114264,Hindsgavl Amt,118807,1750-01-01,1809-05-01
Middelfart Sogn,114264,Odense Amt,118809,1809-05-01,1950-01-01
Mern Sogn,114261,Vordingborg Amt,118787,1750-01-01,1803-05-25
Mern Sogn,114261,Præstø Amt,118791,1803-05-25,1950-01-01
Mosbjerg Sogn,114268,Hjørring Amt,118820,1750-01-01,1950-01-01
Mou Sogn,114270,Ålborg Amt,118819,1750-01-01,1950-01-01
Munke Bjergby Sogn,114271,Sorø Amt,118785,1750-01-01,1950-01-01
Naur Sogn,114291,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Mygdal Sogn,114275,Hjørring Amt,118820,1750-01-01,1950-01-01
Nazaret Sogn,114293,Staden København,370922,1750-01-01,1950-01-01
Møborg Sogn,114277,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Nebbelunde Sogn,114294,Ålholm Amt,137442,1750-01-01,1803-05-25
Nebbelunde Sogn,114294,Maribo Amt,118799,1803-05-25,1950-01-01
Nyborg Sogn,114312,Svendborg Amt,118813,1750-01-01,1950-01-01
Mørke Sogn,114282,Randers Amt,118842,1750-01-01,1950-01-01
Mørkøv Sogn,114284,Holbæk Amt,118775,1750-01-01,1801-08-27
Mørkøv Sogn,114284,Holbæk Amt,118779,1801-08-27,1950-01-01
Måbjerg Sogn,114285,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Måløv Sogn,114286,Københavns Amt,118762,1750-01-01,1950-01-01
Mårslet Sogn,114287,Århus Amt,118846,1750-01-01,1950-01-01
Nykøbing S Sogn,114317,Dragsholm Amt,118774,1750-01-01,1801-08-27
Nykøbing S Sogn,114317,Holbæk Amt,118779,1801-08-27,1950-01-01
Nysted Sogn,114321,Ålholm Amt,137442,1750-01-01,1803-05-25
Nysted Sogn,114321,Maribo Amt,118799,1803-05-25,1950-01-01
Nørlem Sogn,114337,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Onsbjerg Sogn,114383,Kalundborg Amt,118772,1750-01-01,1801-08-27
Onsbjerg Sogn,114383,Holbæk Amt,118779,1801-08-27,1950-01-01
Skanderup Sogn,114602,Århus Amt,118846,1750-01-01,1824-07-01
Skanderup Sogn,114602,Skanderborg Amt,118847,1824-07-01,1867-08-01
Skanderup Sogn,114602,Århus Amt,118846,1867-08-01,1950-01-01
Skannerup Sogn,114603,Århus Amt,118846,1750-01-01,1824-07-01
Skannerup Sogn,114603,Skanderborg Amt,118847,1824-07-01,1867-08-01
Skannerup Sogn,114603,Århus Amt,118846,1867-08-01,1950-01-01
Nees Sogn,114297,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Nørre Alslev Sogn,114338,Nykøbing Amt,118793,1750-01-01,1803-05-25
Nørre Alslev Sogn,114338,Maribo Amt,118799,1803-05-25,1950-01-01
Nørre Dalby Sogn,114344,Roskilde Amt,118763,1750-01-01,1808-09-02
Nørre Dalby Sogn,114344,Københavns Amt,118762,1808-09-02,1950-01-01
Nørre Felding Sogn,114345,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Nørre Broby Sogn,114343,Svendborg Amt,118813,1750-01-01,1950-01-01
Nørre Herlev Sogn,114347,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Nørre Herlev Sogn,114347,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Nexø Sogn,114298,Bornholms Amt,118792,1750-01-01,1950-01-01
Rye Sogn,114472,Roskilde Amt,118763,1750-01-01,1808-09-02
Rye Sogn,114472,Københavns Amt,118762,1808-09-02,1950-01-01
Nørre Nærå Sogn,114355,Odensegård Amt,118800,1750-01-01,1809-05-01
Nørre Nærå Sogn,114355,Odense Amt,118809,1809-05-01,1950-01-01
Nørre Omme Sogn,114356,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Oppe Sundby Sogn,114384,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Oppe Sundby Sogn,114384,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Ravnkilde Sogn,114423,Ålborg Amt,118819,1750-01-01,1950-01-01
Orø Sogn,114390,Abrahamstrup Amt,118767,1750-01-01,1808-09-02
Orø Sogn,114390,Frederiksborg Amt,118771,1808-09-02,1950-01-01
Osted Sogn,114391,Roskilde Amt,118763,1750-01-01,1808-09-02
Osted Sogn,114391,Københavns Amt,118762,1808-09-02,1950-01-01
Otterup Sogn,114392,Odensegård Amt,118800,1750-01-01,1809-05-01
Otterup Sogn,114392,Odense Amt,118809,1809-05-01,1950-01-01
Rosenvængets Sogn,114454,Odense Amt,118809,1750-01-01,1950-01-01
Radsted Sogn,114413,Ålholm Amt,137442,1750-01-01,1803-05-25
Radsted Sogn,114413,Maribo Amt,118799,1803-05-25,1950-01-01
Resen Sogn,114432,Viborg Amt,118830,1750-01-01,1950-01-01
Vorgod Sogn,115150,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Revninge Sogn,114433,Odensegård Amt,118800,1750-01-01,1809-05-01
Revninge Sogn,114433,Odense Amt,118809,1809-05-01,1950-01-01
Rimsø Sogn,114434,Randers Amt,118842,1750-01-01,1950-01-01
Rind Sogn,114435,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Ryslinge Sogn,114474,Svendborg Amt,118813,1750-01-01,1950-01-01
Rorup Sogn,114453,Roskilde Amt,118763,1750-01-01,1808-09-02
Rorup Sogn,114453,Københavns Amt,118762,1808-09-02,1950-01-01
Roskilde Domsogn,114455,Roskilde Amt,118763,1750-01-01,1808-09-02
Roskilde Domsogn,114455,Københavns Amt,118762,1808-09-02,1950-01-01
Roskilde Adelige Frøkenkloster Sogn,114456,Roskilde Amt,118763,1750-01-01,1808-09-02
Roskilde Adelige Frøkenkloster Sogn,114456,Københavns Amt,118762,1808-09-02,1950-01-01
Rø Sogn,114476,Bornholms Amt,118792,1750-01-01,1950-01-01
No Sogn,114303,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Nordby Sogn,114304,Kalundborg Amt,118772,1750-01-01,1801-08-27
Nordby Sogn,114304,Holbæk Amt,118779,1801-08-27,1950-01-01
Nordby Sogn,114305,Ribe Amt,118855,1750-01-01,1950-01-01
Nors Sogn,114309,Thisted Amt,118826,1750-01-01,1950-01-01
Norup Sogn,114310,Odensegård Amt,118800,1750-01-01,1809-05-01
Norup Sogn,114310,Odense Amt,118809,1809-05-01,1950-01-01
Vor Frelsers Sogn,115137,Ålborg Amt,118819,1750-01-01,1950-01-01
Nylarsker Sogn,114318,Bornholms Amt,118792,1750-01-01,1950-01-01
Næsbjerg Sogn,114324,Ribe Amt,118855,1750-01-01,1950-01-01
Sankt Peders Sogn,114548,Sorø Amt,118785,1750-01-01,1950-01-01
Næsbyhoved-Broby Sogn,114328,Odensegård Amt,118800,1750-01-01,1809-05-01
Næsbyhoved-Broby Sogn,114328,Odense Amt,118809,1809-05-01,1950-01-01
Skelby Sogn,114612,Nykøbing Amt,118793,1750-01-01,1803-05-25
Skelby Sogn,114612,Maribo Amt,118799,1803-05-25,1950-01-01
Vor Frue Sogn,115144,Københavns Amt,118762,1750-01-01,1838-07-02
Vor Frue Sogn,115144,Staden København,370922,1838-07-02,1950-01-01
Vor Frue Sogn,115145,Svendborg Amt,118813,1750-01-01,1950-01-01
Vordingborg Sogn,115149,Vordingborg Amt,118787,1750-01-01,1803-05-25
Vordingborg Sogn,115149,Præstø Amt,118791,1803-05-25,1950-01-01
Vorbasse Sogn,115147,Ribe Amt,118855,1750-01-01,1950-01-01
Røgen Sogn,114482,Århus Amt,118846,1750-01-01,1824-07-01
Røgen Sogn,114482,Skanderborg Amt,118847,1824-07-01,1867-08-01
Røgen Sogn,114482,Århus Amt,118846,1867-08-01,1950-01-01
Nørre Vedby Sogn,114362,Nykøbing Amt,118793,1750-01-01,1803-05-25
Nørre Vedby Sogn,114362,Maribo Amt,118799,1803-05-25,1950-01-01
Nørre Åby Sogn,114366,Hindsgavl Amt,118807,1750-01-01,1809-05-01
Nørre Åby Sogn,114366,Odense Amt,118809,1809-05-01,1950-01-01
Rønne Sogn,114484,Bornholms Amt,118792,1750-01-01,1950-01-01
Sundby Sogn,114369,Ålborg Amt,118819,1750-01-01,1950-01-01
Råby Sogn,114494,Randers Amt,118842,1750-01-01,1950-01-01
Olsker Sogn,114380,Bornholms Amt,118792,1750-01-01,1950-01-01
Olstrup Sogn,114381,Ålholm Amt,137442,1750-01-01,1803-05-25
Olstrup Sogn,114381,Maribo Amt,118799,1803-05-25,1950-01-01
Sankt Andreas Sogn,114512,Staden København,370922,1750-01-01,1950-01-01
Odby Sogn,114374,Thisted Amt,118826,1750-01-01,1950-01-01
Pederstrup Sogn,114405,Viborg Amt,118830,1750-01-01,1950-01-01
Præstø Sogn,114411,Vordingborg Amt,118787,1750-01-01,1803-05-25
Præstø Sogn,114411,Præstø Amt,118791,1803-05-25,1950-01-01
Sankt Markus Sogn,114530,Københavns Amt,118762,1750-01-01,1950-01-01
Sankt Pauls Sogn,114552,Sorø Amt,118785,1750-01-01,1950-01-01
Pårup Sogn,114412,Odensegård Amt,118800,1750-01-01,1809-05-01
Pårup Sogn,114412,Odense Amt,118809,1809-05-01,1950-01-01
Terslev Sogn,114833,Sorø Amt,118785,1750-01-01,1950-01-01
Toreby Sogn,114876,Ålholm Amt,137442,1750-01-01,1803-05-25
Toreby Sogn,114876,Maribo Amt,118799,1803-05-25,1950-01-01
Tranekær Sogn,114892,Svendborg Amt,118813,1750-01-01,1950-01-01
Ravnstrup Sogn,114425,Viborg Amt,118830,1750-01-01,1950-01-01
Stauning Sogn,114697,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Stenmagle Sogn,114706,Sorø Amt,118785,1750-01-01,1950-01-01
Resen Sogn,114431,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Ringive Sogn,114438,Vejle Amt,118849,1750-01-01,1950-01-01
Solbjerg Sogn,114683,Københavns Amt,118762,1750-01-01,1950-01-01
Snesere Sogn,114672,Vordingborg Amt,118787,1750-01-01,1803-05-25
Snesere Sogn,114672,Præstø Amt,118791,1803-05-25,1950-01-01
Stenderup Sogn,114699,Vejle Amt,118849,1750-01-01,1950-01-01
Rolsø Sogn,114449,Randers Amt,118842,1750-01-01,1950-01-01
Rom Sogn,114450,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Rolsted Sogn,114448,Odensegård Amt,118800,1750-01-01,1809-05-01
Rolsted Sogn,114448,Odense Amt,118809,1809-05-01,1950-01-01
Sønder Omme Sogn,114801,Vejle Amt,118849,1750-01-01,1950-01-01
Ræhr Sogn,114475,Thisted Amt,118826,1750-01-01,1950-01-01
Rødding Sogn,114479,Viborg Amt,118830,1750-01-01,1950-01-01
Rødding Sogn,114480,Viborg Amt,118830,1750-01-01,1950-01-01
Rørup Sogn,114490,Hindsgavl Amt,118807,1750-01-01,1809-05-01
Rørup Sogn,114490,Odense Amt,118809,1809-05-01,1950-01-01
Rørvig Sogn,114491,Dragsholm Amt,118774,1750-01-01,1801-08-27
Rørvig Sogn,114491,Holbæk Amt,118779,1801-08-27,1950-01-01
Sankt Hans Sogn,114517,Hjørring Amt,118820,1750-01-01,1950-01-01
Tønning Sogn,114931,Århus Amt,118846,1750-01-01,1824-07-01
Tønning Sogn,114931,Skanderborg Amt,118847,1824-07-01,1867-08-01
Tønning Sogn,114931,Århus Amt,118846,1867-08-01,1950-01-01
Saltum Sogn,114505,Hjørring Amt,118820,1750-01-01,1950-01-01
Sandby Sogn,114509,Halsteds Klosters Amt,118796,1750-01-01,1803-05-25
Sandby Sogn,114509,Maribo Amt,118799,1803-05-25,1950-01-01
Sanderum Sogn,114510,Odensegård Amt,118800,1750-01-01,1809-05-01
Sanderum Sogn,114510,Odense Amt,118809,1809-05-01,1950-01-01
Sandholts Lyndelse Sogn,114511,Svendborg Amt,118813,1750-01-01,1950-01-01
Vamdrup Sogn,114987,Ribe Amt,118855,1750-01-01,1950-01-01
Sankt Jakobs Sogn,114518,Staden København,370922,1750-01-01,1950-01-01
Svaneke Sogn,114748,Bornholms Amt,118792,1750-01-01,1950-01-01
Svallerup Sogn,114747,Kalundborg Amt,118772,1750-01-01,1801-08-27
Svallerup Sogn,114747,Holbæk Amt,118779,1801-08-27,1950-01-01
Aarestrup Sogn,115255,Ålborg Amt,118819,1750-01-01,1950-01-01
Vust Sogn,115163,Thisted Amt,118826,1750-01-01,1950-01-01
Sankt Thomas Sogn,114554,Københavns Amt,118762,1750-01-01,1950-01-01
Sankt Mikkels Sogn,114535,Sorø Amt,118785,1750-01-01,1950-01-01
Øse Sogn,115212,Ribe Amt,118855,1750-01-01,1950-01-01
Sankt Mortens Sogn,114536,Randers Amt,118842,1750-01-01,1950-01-01
Sebber Sogn,114555,Ålborg Amt,118819,1750-01-01,1950-01-01
Seden Sogn,114556,Odensegård Amt,118800,1750-01-01,1809-05-01
Seden Sogn,114556,Odense Amt,118809,1809-05-01,1950-01-01
Simeons Sogn,114576,Staden København,370922,1750-01-01,1950-01-01
Simmerbølle Sogn,114579,Svendborg Amt,118813,1750-01-01,1950-01-01
Sankt Nikolaj Sogn,114543,Vejle Amt,118849,1750-01-01,1950-01-01
Væggerløse Sogn,115164,Nykøbing Amt,118793,1750-01-01,1803-05-25
Væggerløse Sogn,115164,Maribo Amt,118799,1803-05-25,1950-01-01
Vær Sogn,115165,Århus Amt,118846,1750-01-01,1824-07-01
Vær Sogn,115165,Skanderborg Amt,118847,1824-07-01,1867-08-01
Vær Sogn,115165,Århus Amt,118846,1867-08-01,1950-01-01
Øland Sogn,115178,Hjørring Amt,118820,1750-01-01,1950-01-01
Sindbjerg Sogn,114583,Vejle Amt,118849,1750-01-01,1950-01-01
Skibsted Sogn,114620,Ålborg Amt,118819,1750-01-01,1950-01-01
Aaker Sogn,115247,Bornholms Amt,118792,1750-01-01,1950-01-01
Skeby Sogn,114608,Odensegård Amt,118800,1750-01-01,1809-05-01
Skeby Sogn,114608,Odense Amt,118809,1809-05-01,1950-01-01
Vrads Sogn,115154,Ringkøbing Amt,118853,1750-01-01,1822-01-16
Vrads Sogn,115154,Århus Amt,118846,1822-01-16,1824-07-01
Vrads Sogn,115154,Skanderborg Amt,118847,1824-07-01,1867-08-01
Vrads Sogn,115154,Århus Amt,118846,1867-08-01,1950-01-01
Åle Sogn,115249,Ringkøbing Amt,118853,1750-01-01,1822-01-16
Åle Sogn,115249,Århus Amt,118846,1822-01-16,1824-07-01
Åle Sogn,115249,Skanderborg Amt,118847,1824-07-01,1867-08-01
Åle Sogn,115249,Århus Amt,118846,1867-08-01,1950-01-01
Skibbinge Sogn,114619,Vordingborg Amt,118787,1750-01-01,1803-05-25
Skibbinge Sogn,114619,Præstø Amt,118791,1803-05-25,1950-01-01
Aal Sogn,115248,Ribe Amt,118855,1750-01-01,1950-01-01
Snejbjerg Sogn,114671,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Ølsted Sogn,115185,Århus Amt,118846,1750-01-01,1950-01-01
Stenløse Sogn,114704,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Stenløse Sogn,114704,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Stenløse Sogn,114705,Odensegård Amt,118800,1750-01-01,1809-05-01
Stenløse Sogn,114705,Odense Amt,118809,1809-05-01,1950-01-01
Ørum Sogn,115205,Hjørring Amt,118820,1750-01-01,1950-01-01
Århus Domsogn,115256,Århus Amt,118846,1750-01-01,1950-01-01
Suldrup Sogn,114741,Ålborg Amt,118819,1750-01-01,1950-01-01
Sønder Bork Sogn,114788,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Sønder Jernløse Sogn,114795,Holbæk Amt,118775,1750-01-01,1801-08-27
Sønder Jernløse Sogn,114795,Holbæk Amt,118779,1801-08-27,1950-01-01
Sæby Sogn,114764,Hjørring Amt,118820,1750-01-01,1950-01-01
Timring Sogn,114856,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Tingsted Sogn,114859,Nykøbing Amt,118793,1750-01-01,1803-05-25
Tingsted Sogn,114859,Maribo Amt,118799,1803-05-25,1950-01-01
Tirsted Sogn,114860,Ålholm Amt,137442,1750-01-01,1803-05-25
Tirsted Sogn,114860,Maribo Amt,118799,1803-05-25,1950-01-01
Torkilstrup Sogn,114877,Nykøbing Amt,118793,1750-01-01,1803-05-25
Torkilstrup Sogn,114877,Maribo Amt,118799,1803-05-25,1950-01-01
Uggeløse Sogn,114954,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Uggeløse Sogn,114954,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Søften Sogn,114779,Århus Amt,118846,1750-01-01,1950-01-01
Thise Sogn,114837,Viborg Amt,118830,1750-01-01,1950-01-01
Thorum Sogn,114845,Viborg Amt,118830,1750-01-01,1950-01-01
Timotheus Sogn,114855,Viborg Amt,118830,1750-01-01,1950-01-01
Ubberud Sogn,114946,Odensegård Amt,118800,1750-01-01,1809-05-01
Ubberud Sogn,114946,Odense Amt,118809,1809-05-01,1950-01-01
Toksværd Sogn,114871,Vordingborg Amt,118787,1750-01-01,1803-05-25
Toksværd Sogn,114871,Præstø Amt,118791,1803-05-25,1950-01-01
Tulstrup Sogn,114904,Århus Amt,118846,1750-01-01,1824-07-01
Tulstrup Sogn,114904,Skanderborg Amt,118847,1824-07-01,1867-08-01
Tulstrup Sogn,114904,Århus Amt,118846,1867-08-01,1950-01-01
Tvede Sogn,114913,Randers Amt,118842,1750-01-01,1950-01-01
Understed Sogn,114970,Hjørring Amt,118820,1750-01-01,1950-01-01
Varde Sogn,114995,Ribe Amt,118855,1750-01-01,1950-01-01
Veggerby Sogn,115005,Ålborg Amt,118819,1750-01-01,1950-01-01
Vestermarie Sogn,115066,Bornholms Amt,118792,1750-01-01,1950-01-01
Viby Sogn,115073,Odensegård Amt,118800,1750-01-01,1809-05-01
Viby Sogn,115073,Odense Amt,118809,1809-05-01,1950-01-01
Viby Sogn,115074,Århus Amt,118846,1750-01-01,1950-01-01
Vestervig Sogn,115069,Thisted Amt,118826,1750-01-01,1950-01-01
Vester Tostrup Sogn,115057,Viborg Amt,118830,1750-01-01,1950-01-01
Vejrup Sogn,115024,Ribe Amt,118855,1750-01-01,1950-01-01
Bjørnsholm Sogn,115268,Ålborg Amt,118819,1750-01-01,1950-01-01
Blågårds Sogn,115269,Staden København,370922,1750-01-01,1950-01-01
Vemb Sogn,115030,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Østerlarsker Sogn,115236,Bornholms Amt,118792,1750-01-01,1950-01-01
Østermarie Sogn,115237,Bornholms Amt,118792,1750-01-01,1950-01-01
Østervold Sogn,115238,Staden København,370922,1750-01-01,1950-01-01
Vester Hassing Sogn,115047,Ålborg Amt,118819,1750-01-01,1950-01-01
Vor Frue Sogn,115139,Ålborg Amt,118819,1750-01-01,1950-01-01
Vester Vandet Sogn,115060,Thisted Amt,118826,1750-01-01,1950-01-01
Vester Åby Sogn,115062,Svendborg Amt,118813,1750-01-01,1950-01-01
Ørre Sogn,115193,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Ørsted Sogn,115203,Randers Amt,118842,1750-01-01,1950-01-01
Vilslev Sogn,115087,Ribe Amt,118855,1750-01-01,1950-01-01
Vilsted Sogn,115088,Ålborg Amt,118819,1750-01-01,1950-01-01
Volstrup Sogn,115133,Hjørring Amt,118820,1750-01-01,1950-01-01
Vor Frelsers Sogn,115134,Århus Amt,118846,1750-01-01,1824-07-01
Vor Frelsers Sogn,115134,Skanderborg Amt,118847,1824-07-01,1867-08-01
Vor Frelsers Sogn,115134,Århus Amt,118846,1867-08-01,1950-01-01
Vor Frelsers Sogn,115136,Vejle Amt,118849,1750-01-01,1950-01-01
Vinderslev Sogn,115094,Viborg Amt,118830,1750-01-01,1950-01-01
Vinderød Sogn,115095,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Vinderød Sogn,115095,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Østbirk sogn,123743,Århus Amt,118846,1750-01-01,1824-07-01
Østbirk sogn,123743,Skanderborg Amt,118847,1824-07-01,1867-08-01
Østbirk sogn,123743,Århus Amt,118846,1867-08-01,1950-01-01
Ørum Sogn,115210,Randers Amt,118842,1750-01-01,1950-01-01
Vinding Sogn,115097,Vejle Amt,118849,1750-01-01,1950-01-01
Aventoft,133562,Tønder Amt,142463,1750-01-01,1950-01-01
Vistoft Sogn,115112,Randers Amt,118842,1750-01-01,1950-01-01
Vor Frelsers Sogn,115135,Københavns Amt,118762,1750-01-01,1838-07-02
Vor Frelsers Sogn,115135,Staden København,370922,1838-07-02,1950-01-01
Vor Frelsers Sogn,115138,Ribe Amt,118855,1750-01-01,1950-01-01
Ødsted Sogn,115175,Vejle Amt,118849,1750-01-01,1950-01-01
Ølsted Sogn,115184,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Ølsted Sogn,115184,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Ørridslev Sogn,115194,Århus Amt,118846,1750-01-01,1824-07-01
Ørridslev Sogn,115194,Skanderborg Amt,118847,1824-07-01,1867-08-01
Ørridslev Sogn,115194,Århus Amt,118846,1867-08-01,1950-01-01
Ørslevkloster Sogn,115200,Viborg Amt,118830,1750-01-01,1950-01-01
Ørting Sogn,115204,Århus Amt,118846,1750-01-01,1950-01-01
Ørum Sogn,115211,Vejle Amt,118849,1750-01-01,1950-01-01
Thorning Sogn,114840,Viborg Amt,118830,1750-01-01,1950-01-01
Thorsager Sogn,114841,Randers Amt,118842,1750-01-01,1950-01-01
Ålum Sogn,115253,Viborg Amt,118830,1750-01-01,1950-01-01
Thorstrup Sogn,114843,Ribe Amt,118855,1750-01-01,1950-01-01
Christians Sogn,113152,Staden København,370922,1750-01-01,1950-01-01
Store Tåstrup Sogn,114724,Holbæk Amt,118775,1750-01-01,1801-08-27
Store Tåstrup Sogn,114724,Holbæk Amt,118779,1801-08-27,1950-01-01
Rostrup Sogn,114460,Ålborg Amt,118819,1750-01-01,1950-01-01
Sørup Sogn,114823,Svendborg Amt,118813,1750-01-01,1950-01-01
Brudager Sogn,114096,Svendborg Amt,118813,1750-01-01,1950-01-01
Nørre Lyndelse Sogn,114352,Odensegård Amt,118800,1750-01-01,1809-05-01
Nørre Lyndelse Sogn,114352,Odense Amt,118809,1809-05-01,1950-01-01
Nørre Nebel Sogn,114353,Ribe Amt,118855,1750-01-01,1950-01-01
Refsvindinge Sogn,114429,Svendborg Amt,118813,1750-01-01,1950-01-01
Nørre Nissum Sogn,114354,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Ringe Sogn,114437,Svendborg Amt,118813,1750-01-01,1950-01-01
Nørre Sandager Sogn,114358,Rugård Amt,118804,1750-01-01,1809-05-01
